,ID,Country,Managed By,Fulfill Via,Shipment Mode,PQ_Sent_Date,PO_Sent_Date,Scheduled Delivery Date,Delivered_Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Unit of Measure (Per Pack),Quantity,Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Insurance_USD,Freight_Cost_USD,Weight_KG,Year,Lead_Time_Days,Delivery_Delay_Days,On_Time_Flag,Procurement_Days,Reporting_Lag_Days,Freight_Cost_Per_KG,Freight_Pct_of_Value,Total_Landed_Cost,Order_Year,Order_Month,Order_Quarter,Order_Size_Category
2617,12842,Uganda,PMO - US,From RDC,Air,,,2009-02-19,2009-02-19,2009-02-19,ARV,Adult,SCMS from RDC,60,14600,172280.0,11.8,0.2,"Aurobindo Unit III, India",Yes,337.67,9995.55,1657.0,,,0.0,True,,0.0,6.03231744115872,0.05801921290921755,182613.22,,,,Large
2618,12843,Côte d'Ivoire,PMO - US,From RDC,Air,,,2009-02-27,2009-02-27,2009-02-27,ARV,Pediatric,SCMS from RDC,240,2800,5880.0,2.1,0.01,"Aurobindo Unit III, India",No,11.52,5463.97,209.0,,,0.0,True,,0.0,26.143397129186603,0.9292465986394558,11355.490000000002,,,,Medium
2619,12844,Zimbabwe,PMO - US,From RDC,Truck,,,2009-04-06,2009-04-06,2009-04-06,ARV,Adult,SCMS from RDC,30,4000,48040.0,12.01,0.4,"Aurobindo Unit III, India",No,94.16,37040.86,8848.0,,,0.0,True,,0.0,4.186353978300181,0.7710420482930891,85175.02,,,,Medium
2620,12845,Pakistan,PMO - US,From RDC,Air,,,2009-04-01,2009-04-01,2009-04-01,HRDT,HIV test,SCMS from RDC,100,28,2800.0,100.0,1.0,Inverness Japan,No,5.49,1764.93,16.0,,,0.0,True,,0.0,110.308125,0.6303321428571429,4570.42,,,,Small
2621,12846,Pakistan,PMO - US,From RDC,Air,,,2009-04-01,2009-04-01,2009-04-01,HRDT,HIV test,SCMS from RDC,25,12,240.0,20.0,0.8,"Standard Diagnostics, Korea",No,0.47,1764.93,16.0,,,0.0,True,,0.0,110.308125,7.353875,2005.4,,,,Small
2622,12849,Zimbabwe,PMO - US,From RDC,Truck,,,2009-04-06,2009-04-06,2009-04-06,ARV,Adult,SCMS from RDC,30,8000,16000.0,2.0,0.07,"Cipla, Goa, India",No,31.36,37040.86,8848.0,,,0.0,True,,0.0,4.186353978300181,2.31505375,53072.22,,,,Medium
2623,12850,Côte d'Ivoire,PMO - US,From RDC,Air,,,2009-04-30,2009-04-30,2009-04-30,ARV,Adult,SCMS from RDC,60,9599,28797.0,3.0,0.05,"Aurobindo Unit III, India",No,56.44,9021.82,3155.0,,,0.0,True,,0.0,2.8595309033280505,0.3132902732923568,37875.26,,,,Medium
2624,12851,Côte d'Ivoire,PMO - US,From RDC,Air,,,2009-04-30,2009-04-30,2009-04-30,ARV,Adult,SCMS from RDC,30,2200,29216.0,13.28,0.44,Mylan (formerly Matrix) Nashik,No,57.26,9021.82,3155.0,,,0.0,True,,0.0,2.8595309033280505,0.3087972343921139,38295.08,,,,Medium
2625,12852,Zambia,PMO - US,From RDC,Air,,,2008-09-23,2008-09-23,2008-09-23,ARV,Adult,SCMS from RDC,60,9408,31987.2,3.4,0.06,"Aurobindo Unit III, India",Yes,51.18,6269.7,893.0,,,0.0,True,,0.0,7.02094064949608,0.1960065276110444,38308.08,,,,Medium
2626,12853,Nigeria,PMO - US,From RDC,Air,,,2008-08-24,2008-08-24,2008-08-24,ARV,Adult,SCMS from RDC,30,12696,333270.0,26.25,0.88,"Aspen-OSD, Port Elizabeth, SA",Yes,533.23,7641.1,1114.0,,,0.0,True,,0.0,6.859156193895871,0.022927656254688393,341444.32999999996,,,,Large
2627,12854,Zambia,PMO - US,From RDC,Truck,,,2008-08-20,2008-08-20,2008-08-20,ARV,Adult,SCMS from RDC,30,50000,600500.0,12.01,0.4,Mylan (formerly Matrix) Nashik,No,960.8,8231.95,4247.0,,,0.0,True,,0.0,1.9382976218507184,0.013708492922564531,609692.75,,,,Large
2628,12857,Tanzania,PMO - US,From RDC,Air,,,2008-08-22,2008-08-22,2008-08-22,ARV,Adult,SCMS from RDC,60,76427,722235.15,9.45,0.16,"Aurobindo Unit III, India",Yes,1155.58,5367.09,7017.0,,,0.0,True,,0.0,0.7648696023941856,0.007431222365735038,728757.82,,,,Large
2629,12858,Ethiopia,PMO - US,From RDC,Air,,,2009-02-18,2009-02-18,2009-02-18,ARV,Adult,SCMS from RDC,30,27590,293005.8,10.62,0.35,Mylan (formerly Matrix) Nashik,No,574.29,29336.46,5147.0,,,0.0,True,,0.0,5.699720225374004,0.10012245491386178,322916.55,,,,Large
2630,12859,Ethiopia,PMO - US,From RDC,Air,,,2009-01-29,2009-01-29,2009-01-29,ARV,Adult,SCMS from RDC,30,11549,122650.38,10.62,0.35,"Aurobindo Unit III, India",No,240.39,10460.94,2002.0,,,0.0,True,,0.0,5.225244755244756,0.08529072637198515,133351.71000000002,,,,Large
2631,12860,Ethiopia,PMO - US,From RDC,Air,,,2009-03-04,2009-03-04,2009-03-04,ARV,Adult,SCMS from RDC,30,35299,374875.38,10.62,0.35,"Aurobindo Unit III, India",No,734.76,14144.68,14450.0,,,0.0,True,,0.0,0.9788705882352942,0.037731685660445345,389754.82,,,,Large
2632,12862,Nigeria,PMO - US,From RDC,Air,,,2008-10-30,2008-10-30,2008-10-30,ARV,Adult,SCMS from RDC,60,6002,20406.8,3.4,0.06,"Aurobindo Unit III, India",No,40.0,18617.93,5588.0,,,0.0,True,,0.0,3.3317698639942734,0.912339514279554,39064.729999999996,,,,Medium
2633,12863,Nigeria,PMO - US,From RDC,Air,,,2008-12-17,2008-12-17,2008-12-17,ARV,Adult,SCMS from RDC,60,7876,12207.8,1.55,0.03,"Aurobindo Unit III, India",Yes,23.93,4608.92,521.0,,,0.0,True,,0.0,8.846295585412667,0.3775389505070529,16840.65,,,,Medium
2634,12864,Nigeria,PMO - US,From RDC,Air Charter,,,2009-03-19,2009-03-19,2009-03-19,ARV,Adult,SCMS from RDC,30,16000,155520.0,9.72,0.32,"Aurobindo Unit III, India",Yes,304.82,,1364.0,,,0.0,True,,0.0,,,,,,,Large
2635,12865,Nigeria,PMO - US,From RDC,Air Charter,,,2009-03-19,2009-03-19,2009-03-19,ARV,Adult,SCMS from RDC,60,3231,28303.56,8.76,0.15,"Aurobindo Unit III, India",No,55.47,11492.86,1871.0,,,0.0,True,,0.0,6.142629609834313,0.40605704724070046,39851.89,,,,Medium
2636,12866,Nigeria,PMO - US,From RDC,Air Charter,,,2009-03-19,2009-03-19,2009-03-19,ARV,Adult,SCMS from RDC,60,67842,773398.8,11.4,0.19,"Aurobindo Unit III, India",Yes,1515.86,11492.86,7627.0,,,0.0,True,,0.0,1.5068650845679823,0.014860198903851415,786407.52,,,,Large
2637,12868,Côte d'Ivoire,PMO - US,From RDC,Air,,,2009-04-29,2009-04-29,2009-04-29,ARV,Adult,SCMS from RDC,60,28624,267634.4,9.35,0.16,"Aurobindo Unit III, India",Yes,524.56,7608.7,2583.0,,,0.0,True,,0.0,2.945683313975997,0.028429454509584715,275767.66000000003,,,,Large
2638,12869,Zimbabwe,PMO - US,From RDC,Truck,,,2008-10-31,2008-10-31,2008-10-31,ARV,Adult,SCMS from RDC,30,8000,16000.0,2.0,0.07,"Cipla, Goa, India",Yes,31.36,2947.59,483.0,,,0.0,True,,0.0,6.102670807453417,0.184224375,18978.95,,,,Medium
2639,12870,Kenya,PMO - US,From RDC,Truck,,,2008-08-20,2008-08-20,2008-08-20,HRDT,HIV test,SCMS from RDC,20,1067,34144.0,32.0,1.6,"Trinity Biotech, Plc",Yes,54.63,3616.67,297.0,,,0.0,True,,0.0,12.177340067340067,0.10592402764761012,37815.299999999996,,,,Medium
2640,12871,Côte d'Ivoire,PMO - US,From RDC,Air,,,2009-03-20,2009-03-20,2009-03-20,ARV,Adult,SCMS from RDC,60,10000,30400.0,3.04,0.05,"Ranbaxy, Paonta Shahib, India",Yes,59.58,,,,,0.0,True,,0.0,,,,,,,Medium
2641,12873,Nigeria,PMO - US,From RDC,Air Charter,,,2009-05-08,2009-05-08,2009-05-08,ARV,Pediatric,SCMS from RDC,90,1132,17274.32,15.26,0.17,"Aurobindo Unit III, India",No,33.86,15128.37,2267.0,,,0.0,True,,0.0,6.673299514777239,0.8757722445803945,32436.550000000003,,,,Medium
2642,12874,Zimbabwe,PMO - US,From RDC,Truck,,,2009-04-27,2009-04-27,2009-04-27,ARV,Adult,SCMS from RDC,60,76000,562400.0,7.4,0.12,"Cipla, Goa, India",No,1102.3,35673.58,8523.0,,,0.0,True,,0.0,4.185566115217647,0.06343097439544808,599175.88,,,,Large
2643,12875,Mozambique,PMO - US,From RDC,Truck,,,2009-06-03,2009-06-03,2009-06-03,ARV,Adult,SCMS from RDC,60,135000,972000.0,7.2,0.12,"Strides, Bangalore, India.",Yes,1905.12,10211.52,10053.0,,,0.0,True,,0.0,1.015768427335124,0.010505679012345679,984116.64,,,,Large
2644,12876,Tanzania,PMO - US,From RDC,Truck,,,2009-05-11,2009-05-11,2009-05-11,ARV,Pediatric,SCMS from RDC,240,1977,31928.55,16.15,0.07,"Aurobindo Unit III, India",No,62.58,5873.0,5712.0,,,0.0,True,,0.0,1.0281862745098038,0.18394195790288004,37864.130000000005,,,,Medium
2645,12877,Nigeria,PMO - US,From RDC,Air,,,2009-04-30,2009-04-30,2009-04-30,ARV,Adult,SCMS from RDC,60,248,793.6,3.2,0.05,"Aurobindo Unit III, India",Yes,1.56,1547.94,24.0,,,0.0,True,,0.0,64.4975,1.9505292338709677,2343.1,,,,Small
2646,12878,Nigeria,PMO - US,From RDC,Air,,,2009-04-30,2009-04-30,2009-04-30,ARV,Adult,SCMS from RDC,60,1067,3414.4,3.2,0.05,Hetero Unit III Hyderabad IN,Yes,6.69,1981.1,60.0,,,0.0,True,,0.0,33.01833333333333,0.5802190721649484,5402.19,,,,Medium
2647,12879,Nigeria,PMO - US,From RDC,Air Charter,,,2009-05-08,2009-05-08,2009-05-08,ARV,Adult,SCMS from RDC,60,35000,327250.0,9.35,0.16,"Aurobindo Unit III, India",Yes,641.41,15128.37,3162.0,,,0.0,True,,0.0,4.784430740037951,0.04622878533231475,343019.77999999997,,,,Large
2648,12883,Ghana,PMO - US,From RDC,Truck,,,2009-08-12,2009-08-12,2009-08-12,ARV,Adult,SCMS from RDC,60,8346,83.46,0.01,0.0,"Aurobindo Unit III, India",No,0.16,,,,,0.0,True,,0.0,,,,,,,Medium
2649,12885,Nigeria,PMO - US,From RDC,Air Charter,,,2009-06-16,2009-06-16,2009-06-16,ARV,Adult,SCMS from RDC,30,2178,23522.4,10.8,0.36,"Aurobindo Unit III, India",No,46.1,7329.83,1165.0,,,0.0,True,,0.0,6.29169957081545,0.3116106349692208,30898.33,,,,Medium
2650,12886,Nigeria,PMO - US,From RDC,Air Charter,,,2009-06-16,2009-06-16,2009-06-16,ARV,Pediatric,SCMS from RDC,240,806,1531.4,1.9,0.01,"Aurobindo Unit III, India",No,3.0,7329.83,1165.0,,,0.0,True,,0.0,6.29169957081545,4.786358887292673,8864.23,,,,Small
2651,12887,Uganda,PMO - US,From RDC,Air,,,2009-06-01,2009-06-01,2009-06-01,ARV,Adult,SCMS from RDC,60,3895,27732.4,7.12,0.12,"Strides, Bangalore, India.",Yes,54.36,2798.7,289.0,,,0.0,True,,0.0,9.684083044982698,0.10091805974239516,30585.460000000003,,,,Medium
2652,12892,Nigeria,PMO - US,From RDC,Air Charter,,,2009-06-16,2009-06-16,2009-06-16,ARV,Adult,SCMS from RDC,180,400,20000.0,50.0,0.28,"MSD, Haarlem, NL",Yes,39.2,7329.83,89.0,,,0.0,True,,0.0,82.35764044943821,0.36649149999999997,27369.030000000002,,,,Small
2653,12893,Nigeria,PMO - US,From RDC,Air Charter,,,2009-06-16,2009-06-16,2009-06-16,ARV,Adult,SCMS from RDC,60,3190,36366.0,11.4,0.19,"Aurobindo Unit III, India",Yes,71.28,7329.83,361.0,,,0.0,True,,0.0,20.304238227146815,0.20155722378045426,43767.11,,,,Medium
2654,12894,Nigeria,PMO - US,From RDC,Air Charter,,,2009-06-16,2009-06-16,2009-06-16,ARV,Adult,SCMS from RDC,180,400,20000.0,50.0,0.28,"MSD, Haarlem, NL",No,39.2,7329.83,3364.0,,,0.0,True,,0.0,2.1789030915576695,0.36649149999999997,27369.030000000002,,,,Small
2655,12896,Mozambique,PMO - US,From RDC,Air,,,2009-08-20,2009-08-20,2009-08-20,ARV,Adult,SCMS from RDC,60,9310,29792.0,3.2,0.05,Hetero Unit III Hyderabad IN,Yes,58.39,2342.92,376.0,,,0.0,True,,0.0,6.231170212765957,0.07864258861439313,32193.309999999998,,,,Medium
2656,12897,Zambia,PMO - US,From RDC,Air,,,2009-09-04,2009-09-04,2009-09-04,ARV,Adult,SCMS from RDC,30,22260,244860.0,11.0,0.37,"Aurobindo Unit III, India",Yes,479.93,2448.71,1921.0,,,0.0,True,,0.0,1.2747058823529411,0.010000449236298293,247788.63999999998,,,,Large
2657,12898,Mozambique,PMO - US,From RDC,Truck,,,2009-08-27,2009-08-27,2009-08-27,ARV,Adult,SCMS from RDC,60,1894,4621.36,2.44,0.04,"Aurobindo Unit III, India",No,9.06,2400.25,2078.0,,,0.0,True,,0.0,1.1550769971126083,0.5193817404400437,7030.67,,,,Medium
2658,12899,Nigeria,PMO - US,From RDC,Air Charter,,,2009-08-04,2009-08-04,2009-08-04,ARV,Adult,SCMS from RDC,60,1268,14455.2,11.4,0.19,"Aurobindo Unit III, India",Yes,28.33,7445.8,143.0,,,0.0,True,,0.0,52.06853146853147,0.5150949139410039,21929.33,,,,Medium
2659,12900,Zambia,PMO - US,From RDC,Truck,,,2009-09-29,2009-09-29,2009-09-29,ARV,Adult,SCMS from RDC,30,27941,307351.0,11.0,0.37,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,602.41,6759.28,1970.0,,,0.0,True,,0.0,3.4311065989847713,0.02199205468666118,314712.69,,,,Large
2660,12902,Haiti,PMO - US,From RDC,Air,,,2009-08-27,2009-08-27,2009-08-27,ARV,Pediatric,SCMS from RDC,240,2757,5789.7,2.1,0.01,"Aurobindo Unit III, India",Yes,11.35,11774.5,1038.0,,,0.0,True,,0.0,11.343448940269749,2.0336977736324853,17575.55,,,,Medium
2661,12903,Haiti,PMO - US,From RDC,Air,,,2009-07-31,2009-07-31,2009-07-31,ARV,Pediatric,SCMS from RDC,100,1260,6300.0,5.0,0.05,"Aurobindo Unit III, India",No,12.35,6811.39,1585.0,,,0.0,True,,0.0,4.297406940063092,1.081173015873016,13123.74,,,,Medium
2662,12904,Haiti,PMO - US,From RDC,Air,,,2009-07-31,2009-07-31,2009-07-31,ARV,Adult,SCMS from RDC,60,108,189.0,1.75,0.03,"Aurobindo Unit III, India",No,0.37,6811.4,78.0,,,0.0,True,,0.0,87.32564102564102,36.03915343915344,7000.7699999999995,,,,Small
2663,12905,Côte d'Ivoire,PMO - US,From RDC,Air,,,2009-08-21,2009-08-21,2009-08-21,ARV,Adult,SCMS from RDC,60,18180,206343.0,11.35,0.19,"Aurobindo Unit III, India",Yes,404.43,6739.08,2047.0,,,0.0,True,,0.0,3.292173913043478,0.0326596007618383,213486.50999999998,,,,Large
2664,12908,Uganda,PMO - US,From RDC,Air,,,2009-08-24,2009-08-24,2009-08-24,ARV,Adult,SCMS from RDC,60,2237,5458.28,2.44,0.04,"Aurobindo Unit III, India",No,10.7,4999.48,847.0,,,0.0,True,,0.0,5.9025737898465165,0.9159442168595234,10468.46,,,,Medium
2665,12909,Uganda,PMO - US,From RDC,Ocean,,,2009-09-15,2009-09-15,2009-09-15,ARV,Adult,SCMS from RDC,60,8784,99698.4,11.35,0.19,Mylan (formerly Matrix) Nashik,Yes,195.41,7338.54,1118.0,,,0.0,True,,0.0,6.563989266547406,0.07360739991815315,107232.34999999999,,,,Medium
2666,12910,Zambia,PMO - US,From RDC,Truck,,,2009-10-19,2009-10-19,2009-10-19,ARV,Adult,SCMS from RDC,30,45964,367712.0,8.0,0.27,"Aurobindo Unit III, India",No,720.72,16339.98,13680.0,,,0.0,True,,0.0,1.1944429824561402,0.04443689626664346,384772.69999999995,,,,Large
2667,12911,Côte d'Ivoire,PMO - US,From RDC,Air,,,2009-09-16,2009-09-16,2009-09-16,ARV,Pediatric,SCMS from RDC,240,3181,6043.9,1.9,0.01,"Aurobindo Unit III, India",No,11.85,11005.67,5317.0,,,0.0,True,,0.0,2.0699022004889978,1.820955012491934,17061.42,,,,Medium
2668,12912,Uganda,PMO - US,From RDC,Air,,,2009-10-07,2009-10-07,2009-10-07,ARV,Adult,SCMS from RDC,30,29426,201568.1,6.85,0.23,"Aurobindo Unit III, India",Yes,395.07,4031.3,2529.0,,,0.0,True,,0.0,1.5940292605773034,0.019999692411646487,205994.47,,,,Large
2669,12913,Côte d'Ivoire,PMO - US,From RDC,Air,,,2009-09-25,2009-09-25,2009-09-25,ARV,Adult,SCMS from RDC,60,5830,14225.2,2.44,0.04,"Aurobindo Unit III, India",No,27.88,5678.7,640.0,,,0.0,True,,0.0,8.87296875,0.399200011247645,19931.780000000002,,,,Medium
2670,12914,Nigeria,PMO - US,From RDC,Air Charter,,,2009-10-20,2009-10-20,2009-10-20,ARV,Adult,SCMS from RDC,60,17000,193800.0,11.4,0.19,"Aurobindo Unit III, India",Yes,379.85,9341.49,1914.0,,,0.0,True,,0.0,4.880611285266458,0.048201702786377705,203521.34,,,,Large
2671,12915,Nigeria,PMO - US,From RDC,Air Charter,,,2009-10-20,2009-10-20,2009-10-20,ARV,Adult,SCMS from RDC,60,3001,34211.4,11.4,0.19,"Aurobindo Unit III, India",Yes,67.05,9341.49,338.0,,,0.0,True,,0.0,27.637544378698223,0.27305196513442886,43619.94,,,,Medium
2672,12916,Nigeria,PMO - US,From RDC,Air Charter,,,2009-10-20,2009-10-20,2009-10-20,ARV,Adult,SCMS from RDC,30,240,2820.0,11.75,0.39,Mylan (formerly Matrix) Nashik,Yes,5.53,9341.49,22.0,,,0.0,True,,0.0,424.61318181818183,3.3125851063829788,12167.02,,,,Small
2673,12917,Nigeria,PMO - US,From RDC,Air Charter,,,2009-10-20,2009-10-20,2009-10-20,ARV,Adult,SCMS from RDC,60,25281,288203.4,11.4,0.19,"Aurobindo Unit III, India",Yes,564.88,9341.49,2847.0,,,0.0,True,,0.0,3.2811696522655427,0.032412837600111585,298109.77,,,,Large
2674,12918,Nigeria,PMO - US,From RDC,Air Charter,,,2009-10-20,2009-10-20,2009-10-20,ARV,Adult,SCMS from RDC,60,16912,192796.8,11.4,0.19,"Aurobindo Unit III, India",Yes,377.88,9341.49,1905.0,,,0.0,True,,0.0,4.903669291338582,0.04845251580939103,202516.16999999998,,,,Large
2675,12919,Zambia,PMO - US,From RDC,Truck,,,2009-10-13,2009-10-13,2009-10-13,ARV,Adult,SCMS from RDC,30,22059,137206.98,6.22,0.21,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",No,268.93,4997.46,1900.0,,,0.0,True,,0.0,2.6302421052631577,0.03642278257272334,142473.37,,,,Large
2676,12920,Mozambique,PMO - US,From RDC,Truck,,,2009-09-17,2009-09-17,2009-09-17,ARV,Adult,SCMS from RDC,60,1604,11420.48,7.12,0.12,"Strides, Bangalore, India.",Yes,22.38,1799.88,120.0,,,0.0,True,,0.0,14.999,0.15760108156574856,13242.74,,,,Medium
2677,12922,Ghana,PMO - US,From RDC,Truck,,,2009-09-30,2009-08-12,2009-08-12,ARV,Pediatric,SCMS from RDC,300,276,2.76,0.01,0.0,ABBVIE (Abbott) Logis. UK,No,0.01,,,,,-49.0,True,,0.0,,,,,,,Small
2678,12923,Ghana,PMO - US,From RDC,Truck,,,2009-09-30,2009-08-12,2009-08-12,ARV,Pediatric,SCMS from RDC,300,896,8.96,0.01,0.0,ABBVIE (Abbott) Logis. UK,No,0.02,,,,,-49.0,True,,0.0,,,,,,,Small
2679,12925,Haiti,PMO - US,From RDC,Air,,,2009-10-22,2009-10-22,2009-10-22,ARV,Adult,SCMS from RDC,60,4410,6438.6,1.46,0.02,"Aurobindo Unit III, India",Yes,13.88,3842.22,286.0,,,0.0,True,,0.0,13.434335664335663,0.5967477401919671,10294.699999999999,,,,Medium
2680,12926,Ethiopia,PMO - US,From RDC,Air,,,2009-10-27,2009-10-27,2009-10-27,ARV,Adult,SCMS from RDC,60,12873,37331.7,2.9,0.05,"Aurobindo Unit III, India",Yes,80.49,6027.68,1258.0,,,0.0,True,,0.0,4.791478537360891,0.16146277828226416,43439.869999999995,,,,Large
2681,12929,Kenya,PMO - US,Direct Drop,Air,2009-11-18,2009-12-02,2010-02-16,2010-02-19,2010-02-19,HRDT,HIV test,"Orgenics, Ltd",100,1,80.0,80.0,0.8,Inverness Japan,Yes,0.17,10083.69,1028.0,2009.0,79.0,3.0,False,14.0,0.0,9.809036964980546,126.046125,10163.86,2009.0,12.0,4.0,Small
2682,12935,Vietnam,PMO - US,Direct Drop,Air,2013-05-03,2013-05-15,2014-01-09,2014-01-09,2014-01-09,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),60,11092,74871.0,6.75,0.11,Mylan (formerly Matrix) Nashik,Yes,92.62,1869.41,957.0,2013.0,239.0,0.0,True,12.0,0.0,1.9534064785788925,0.02496841233588439,76833.03,2013.0,5.0,2.0,Large
2683,12959,Zambia,PMO - US,Direct Drop,Air,2014-08-19,2014-09-19,2015-05-12,2015-05-12,2015-05-14,HRDT,HIV test,"Orgenics, Ltd",100,6280,502400.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,516.47,28709.52,2548.0,2014.0,235.0,0.0,True,31.0,2.0,11.267472527472528,0.057144745222929935,531625.99,2014.0,9.0,3.0,Medium
2684,12973,Haiti,PMO - US,Direct Drop,Air,2012-01-06,2012-02-24,2012-06-12,2012-06-12,2012-06-12,ARV,Pediatric,CIPLA LIMITED,60,298,685.4,2.3,0.04,"Cipla, Goa, India",Yes,0.96,304.62,21.0,2012.0,109.0,0.0,True,49.0,0.0,14.505714285714285,0.44444120221768313,990.98,2012.0,2.0,1.0,Small
2685,12981,South Sudan,PMO - US,Direct Drop,Air,2013-02-22,2013-04-01,2013-08-16,2013-08-16,2013-08-16,HRDT,HIV test,"Orgenics, Ltd",100,90,8010.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,9.91,1434.98,39.0,2013.0,137.0,0.0,True,38.0,0.0,36.79435897435898,0.17914856429463172,9454.89,2013.0,4.0,2.0,Small
2686,13004,Mozambique,PMO - US,Direct Drop,Air,2014-10-28,2014-11-07,2015-04-15,2015-04-15,2015-04-15,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),60,400,2740.0,6.85,0.11,ABBVIE Ludwigshafen Germany,Yes,3.22,642.99,62.0,2014.0,159.0,0.0,True,10.0,0.0,10.370806451612903,0.23466788321167883,3386.2099999999996,2014.0,11.0,4.0,Small
2687,13007,Burundi,PMO - US,Direct Drop,Air,2013-02-20,2013-03-14,2013-06-10,2013-06-10,2013-06-10,HRDT,HIV test,"Orgenics, Ltd",100,1468,117440.0,80.0,0.8,"Alere Medical Co., Ltd.",Yes,145.27,12922.07,638.0,2013.0,88.0,0.0,True,22.0,0.0,20.254028213166144,0.11003125,130507.34000000001,2013.0,3.0,1.0,Medium
2688,13016,Burundi,PMO - US,Direct Drop,Air,2012-02-17,2012-04-09,2012-06-01,2012-06-01,2012-06-01,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",30,305,7777.5,25.5,0.85,Chembio Diagnostics Sys. Inc.,Yes,10.9,836.8,34.0,2012.0,53.0,0.0,True,52.0,0.0,24.61176470588235,0.10759241401478624,8625.199999999999,2012.0,4.0,2.0,Small
2689,13020,Haiti,PMO - US,Direct Drop,Air,2011-11-09,2011-12-29,2012-01-30,2012-01-30,2012-01-30,MRDT,Malaria,Premier Medical Corporation Ltd.,30,3,49.5,16.5,0.55,Premier Medical Corporation,Yes,0.07,969.55,1.0,2011.0,32.0,0.0,True,50.0,0.0,969.55,19.586868686868687,1019.12,2011.0,12.0,4.0,Small
2690,13027,Vietnam,PMO - US,Direct Drop,Air,2014-02-06,2014-03-10,2014-07-29,2014-07-29,2014-08-06,ARV,Adult,HETERO LABS LIMITED,30,5300,18550.0,3.5,0.12,Hetero Unit III Hyderabad IN,Yes,19.07,5616.02,2922.0,2014.0,141.0,0.0,True,32.0,8.0,1.921978097193703,0.3027504043126685,24185.09,2014.0,3.0,1.0,Medium
2691,13038,South Africa,PMO - US,Direct Drop,Ocean,2011-03-10,2011-03-24,2011-09-14,2011-10-27,2011-10-27,ARV,Pediatric,Aurobindo Pharma Limited,30,54768,133633.92,2.44,0.08,"Aurobindo Unit III, India",Yes,220.5,10923.46,3237.0,2011.0,217.0,43.0,False,14.0,0.0,3.374562866852023,0.08174167157559996,144777.88,2011.0,3.0,1.0,Large
2692,13064,South Africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-05-11,2015-05-12,2015-05-12,2015-05-12,ARV,Adult,PHARMACY DIRECT,60,25,1246.3,49.85,0.83,"Aurobindo Unit III, India",Yes,1.28,,,2015.0,1.0,0.0,True,242.0,0.0,,,,2015.0,5.0,2.0,Small
2693,13091,South Africa,PMO - US,Direct Drop,Truck,2014-04-30,2014-05-08,2015-02-19,2015-02-19,2015-02-19,ARV,Adult,PHARMACY DIRECT,60,3,206.97,68.99,1.15,"Aurobindo Unit III, India",Yes,0.21,,,2014.0,287.0,0.0,True,8.0,0.0,,,,2014.0,5.0,2.0,Small
2694,13093,Vietnam,PMO - US,Direct Drop,Air,2013-05-03,2013-05-10,2013-10-11,2013-10-09,2013-10-09,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),30,11500,132135.0,11.49,0.38,Mylan (formerly Matrix) Nashik,Yes,163.45,2021.05,1295.0,2013.0,152.0,-2.0,True,7.0,0.0,1.5606563706563705,0.015295341885193173,134319.5,2013.0,5.0,2.0,Large
2695,13106,Vietnam,PMO - US,Direct Drop,Air,2014-04-08,2014-04-30,2014-09-16,2014-09-16,2014-10-01,ARV,Adult,HETERO LABS LIMITED,30,16000,56800.0,3.55,0.12,Hetero Unit III Hyderabad IN,Yes,58.39,3138.25,1948.0,2014.0,139.0,0.0,True,22.0,15.0,1.611011293634497,0.05525088028169014,59996.64,2014.0,4.0,2.0,Large
2696,13115,South Africa,PMO - US,Direct Drop,Truck,2013-07-11,2014-08-27,2014-08-27,2014-08-27,2014-08-27,ARV,Adult,S. BUYS WHOLESALER,30,13,438.41,33.72,1.12,"Aurobindo Unit III, India",Yes,0.54,,,2014.0,0.0,0.0,True,412.0,0.0,,,,2014.0,8.0,3.0,Small
2697,13138,Nigeria,PMO - US,Direct Drop,Air,2012-10-05,2012-10-16,2013-01-09,2013-01-10,2013-01-10,HRDT,HIV test,"Orgenics, Ltd",100,2744,244216.0,89.0,0.89,"Alere Medical Co., Ltd.",Yes,342.39,25193.28,1186.0,2012.0,86.0,1.0,False,11.0,0.0,21.24222596964587,0.10315982572804402,269751.67000000004,2012.0,10.0,4.0,Medium
2698,13148,Dominican Republic,PMO - US,Direct Drop,Air,2014-06-13,2014-06-23,2014-01-14,,2014-02-07,ARV,Pediatric,"ABBVIE, SRL (FORMALLY ABBOTT LABORATORIES INTERNATIONAL CO.)",160,4570,148250.8,32.44,0.2,ABBVIE Labs North Chicago US,Yes,152.4,,,2014.0,,,False,10.0,,,,,2014.0,6.0,2.0,Medium
